OrderID,Date,Product,Region,Sales,Profit
2638,11/20/2023,Printer,West,1300,472
2639,12/29/2023,Laptop,South,900,174
2640,10/27/2023,Laptop,North,509,185
2641,09/06/2023,Laptop,West,1876,431
2642,07/28/2023,Monitor,North,1808,586
2643,09/05/2023,Keyboard,South,404,66
2644,12/10/2023,Laptop,Central,1359,201
2645,07/04/2023,Keyboard,North,1024,236
2646,09/29/2023,Tablet,West,866,338
2647,09/26/2023,Monitor,South,1903,335
2648,03/09/2023,Mouse,West,1540,591
2649,05/31/2023,Keyboard,Central,382,96
2650,11/15/2023,Monitor,North,1747,384
2651,09/22/2023,Printer,South,1652,493
2652,04/04/2023,Keyboard,South,665,265
2653,02/09/2023,Keyboard,Central,1475,294
2654,06/06/2023,Keyboard,North,1013,200
2655,02/09/2023,Mouse,North,1886,609
2656,12/15/2023,Monitor,Central,1379,210
2657,03/07/2023,Smartphone,West,808,206
2658,01/09/2023,Laptop,West,1971,455
2659,07/29/2023,Mouse,East,1314,195
2660,01/21/2023,Printer,East,1106,321
2661,09/18/2023,Printer,East,246,88
2662,02/10/2023,Smartphone,West,568,140
2663,11/01/2023,Printer,Central,522,59
2664,12/15/2023,Printer,South,187,65
2665,12/03/2023,Laptop,South,777,149
2666,12/12/2023,Smartphone,Central,489,178
2667,12/27/2023,Keyboard,Central,1917,758
2668,12/14/2023,Monitor,North,1184,309
2669,07/21/2023,Keyboard,East,1288,505
2670,02/20/2023,Keyboard,North,1256,344
2671,02/15/2023,Smartphone,Central,1748,453
2672,01/04/2023,Mouse,East,1607,373
2673,10/03/2023,Keyboard,West,1309,300
2674,09/04/2023,Laptop,East,751,177
2675,05/23/2023,Keyboard,Central,1067,425
2676,06/11/2023,Laptop,South,1276,204
2677,10/13/2023,Keyboard,Central,1535,295
2678,11/23/2023,Monitor,East,943,373
2679,10/20/2023,Mouse,West,318,51
2680,09/12/2023,Smartphone,North,602,83
2681,11/20/2023,Monitor,Central,641,243
2682,09/24/2023,Laptop,West,822,304
2683,04/24/2023,Keyboard,East,1729,683
2684,02/03/2023,Tablet,South,756,172
2685,01/27/2023,Mouse,East,1473,295
2686,11/04/2023,Smartphone,Central,1010,113
2687,08/18/2023,Smartphone,North,616,229
2688,07/21/2023,Smartphone,North,1832,660
2689,12/07/2023,Printer,West,1902,224
2690,01/15/2023,Tablet,East,690,242
2691,02/07/2023,Smartphone,East,1521,233
2692,10/16/2023,Monitor,West,1010,342
2693,02/24/2023,Keyboard,West,1263,447
2694,11/02/2023,Monitor,East,1530,218
2695,02/08/2023,Mouse,South,55,13
2696,05/17/2023,Smartphone,East,1592,162
2697,05/03/2023,Printer,North,1293,323
2698,04/28/2023,Monitor,East,1284,431
2699,06/01/2023,Monitor,East,774,168
2700,03/26/2023,Laptop,North,1882,534
2701,11/01/2023,Laptop,South,733,178
2702,06/03/2023,Keyboard,Central,1363,403
2703,05/03/2023,Keyboard,Central,1676,533
2704,04/16/2023,Printer,East,572,100
2705,11/03/2023,Monitor,Central,282,67
2706,09/11/2023,Keyboard,East,1716,530
2707,03/22/2023,Printer,South,1305,471
2708,05/28/2023,Printer,East,597,187
2709,07/02/2023,Monitor,Central,384,97
2710,07/01/2023,Tablet,West,892,115
2711,07/25/2023,Mouse,West,1049,277
2712,10/19/2023,Keyboard,Central,613,150
2713,02/06/2023,Laptop,North,1132,203
2714,02/10/2023,Keyboard,West,1029,247
2715,10/10/2023,Printer,East,340,75
2716,12/06/2023,Printer,North,600,126
2717,02/03/2023,Smartphone,East,1286,275
2718,01/09/2023,Monitor,East,1510,285
2719,01/08/2023,Keyboard,Central,1369,329
2720,02/19/2023,Monitor,East,614,81
2721,03/14/2023,Monitor,East,1997,384
2722,04/27/2023,Tablet,East,323,55
2723,06/22/2023,Tablet,West,774,111
2724,09/18/2023,Mouse,East,755,189
2725,06/28/2023,Tablet,West,1235,485
2726,03/15/2023,Tablet,Central,51,14
2727,10/21/2023,Monitor,East,1661,663
2728,05/25/2023,Smartphone,West,434,50
2729,05/09/2023,Printer,South,523,128
2730,01/24/2023,Tablet,West,848,253
2731,11/07/2023,Smartphone,Central,850,220
2732,05/08/2023,Printer,Central,645,198
2733,07/05/2023,Mouse,East,1235,410
2734,05/07/2023,Keyboard,South,299,68
2735,02/18/2023,Printer,North,1347,461
2736,07/11/2023,Keyboard,West,443,75
2737,10/28/2023,Mouse,East,788,281
2738,02/01/2023,Mouse,West,443,176
2739,04/19/2023,Mouse,Central,444,91
2740,02/13/2023,Monitor,West,140,53
2741,03/02/2023,Printer,North,190,75
2742,11/27/2023,Tablet,West,886,254
2743,02/02/2023,Smartphone,Central,1859,334
2744,07/07/2023,Tablet,North,904,160
2745,11/26/2023,Smartphone,Central,274,62
2746,12/29/2023,Mouse,West,299,104
2747,03/01/2023,Printer,East,1666,211
2748,04/11/2023,Mouse,South,924,163
2749,09/29/2023,Printer,Central,1165,273
2750,06/07/2023,Tablet,West,545,157
2751,01/18/2023,Keyboard,Central,1842,273
2752,07/31/2023,Tablet,Central,663,220
2753,11/27/2023,Tablet,North,1831,260
2754,05/22/2023,Tablet,Central,73,21
2755,08/27/2023,Mouse,West,1294,166
2756,01/20/2023,Smartphone,Central,1198,353
2757,03/22/2023,Tablet,South,1667,420
2758,09/21/2023,Monitor,South,1132,358
2759,04/02/2023,Tablet,East,1838,410
2760,08/02/2023,Tablet,West,1791,705
2761,10/23/2023,Printer,South,231,74
2762,04/04/2023,Monitor,North,1583,401
2763,01/28/2023,Keyboard,South,463,162
2764,08/21/2023,Monitor,South,994,282
2765,11/07/2023,Printer,East,1647,289
2766,04/04/2023,Mouse,East,210,83
2767,05/18/2023,Monitor,North,855,333
2768,07/05/2023,Mouse,Central,1073,194
2769,01/29/2023,Smartphone,Central,1082,346
2770,08/13/2023,Keyboard,West,1041,256
2771,08/16/2023,Laptop,North,956,130
2772,06/14/2023,Mouse,South,1788,227
2773,05/21/2023,Smartphone,South,911,241
2774,04/30/2023,Tablet,West,1713,643
2775,08/06/2023,Monitor,South,1031,181
2776,03/10/2023,Monitor,Central,1865,350
2777,08/25/2023,Printer,West,316,66
2778,11/13/2023,Mouse,South,1328,298
2779,03/30/2023,Laptop,Central,831,324
2780,01/10/2023,Mouse,East,236,38
2781,11/20/2023,Smartphone,North,125,13
2782,10/04/2023,Keyboard,West,1282,444
2783,10/01/2023,Keyboard,Central,785,237
2784,01/04/2023,Laptop,East,1538,343
2785,12/18/2023,Smartphone,West,278,80
2786,01/29/2023,Mouse,Central,446,136
2787,02/08/2023,Laptop,West,1340,271
2788,11/25/2023,Mouse,North,523,75
2789,01/28/2023,Laptop,South,1139,167
2790,09/11/2023,Monitor,South,296,113
2791,03/17/2023,Smartphone,South,1982,701
2792,04/23/2023,Mouse,North,556,75
2793,06/21/2023,Printer,East,707,146
2794,12/18/2023,Smartphone,Central,138,54
2795,01/11/2023,Keyboard,Central,873,132
2796,11/12/2023,Mouse,East,1919,378
2797,11/27/2023,Monitor,East,1660,460
2798,06/30/2023,Keyboard,Central,87,31
2799,04/16/2023,Keyboard,North,536,132
2800,05/17/2023,Tablet,West,294,100
2801,11/02/2023,Mouse,West,1945,629
2802,12/03/2023,Mouse,West,533,167
2803,01/16/2023,Smartphone,West,1445,209
2804,05/13/2023,Smartphone,South,1423,409
2805,03/13/2023,Mouse,West,1373,161
2806,10/23/2023,Printer,Central,174,67
2807,06/06/2023,Tablet,East,210,65
2808,02/17/2023,Monitor,West,1603,435
2809,05/27/2023,Laptop,East,174,21
2810,11/22/2023,Keyboard,South,353,124
2811,09/12/2023,Tablet,North,1429,382
2812,11/20/2023,Monitor,North,1721,531
2813,01/30/2023,Smartphone,East,1086,116
2814,03/08/2023,Tablet,Central,1496,263
2815,06/14/2023,Laptop,West,1731,324
2816,09/16/2023,Keyboard,Central,418,94
2817,10/26/2023,Printer,East,1346,267
2818,09/08/2023,Mouse,East,960,237
2819,11/22/2023,Keyboard,West,851,271
2820,11/23/2023,Monitor,North,1104,387
2821,12/30/2023,Printer,East,1361,500
2822,08/23/2023,Smartphone,East,1735,500
2823,01/25/2023,Mouse,North,1314,472
2824,02/03/2023,Printer,East,1468,194
2825,06/20/2023,Laptop,Central,1172,454
2826,11/28/2023,Tablet,North,1925,660
2827,03/18/2023,Mouse,South,195,61
2828,08/25/2023,Tablet,South,695,224
2829,01/17/2023,Monitor,Central,1174,225
2830,02/26/2023,Keyboard,North,1215,395
2831,08/15/2023,Laptop,Central,328,107
2832,05/01/2023,Keyboard,East,1859,247
2833,06/17/2023,Printer,East,1670,559
2834,10/11/2023,Keyboard,East,824,309
2835,01/09/2023,Mouse,East,1387,456
2836,06/16/2023,Printer,North,1609,374
2837,10/01/2023,Printer,North,853,169
2838,06/22/2023,Mouse,North,907,211
2839,12/24/2023,Mouse,East,433,141
2840,12/27/2023,Mouse,East,1178,283
2841,12/29/2023,Tablet,East,1360,143
2842,10/28/2023,Printer,East,419,167
2843,10/11/2023,Tablet,East,460,182
2844,09/26/2023,Printer,North,205,78
2845,07/05/2023,Smartphone,Central,1707,359
2846,06/16/2023,Mouse,West,1874,579
2847,06/26/2023,Tablet,South,1278,463
2848,08/23/2023,Monitor,South,1856,663
2849,10/20/2023,Monitor,East,1149,210
2850,02/19/2023,Printer,Central,941,357
2851,12/20/2023,Smartphone,East,1257,139
2852,01/25/2023,Printer,Central,381,91
2853,05/02/2023,Laptop,Central,1909,709
2854,08/02/2023,Smartphone,North,208,24
2855,03/07/2023,Tablet,North,1227,238
2856,01/23/2023,Keyboard,Central,51,6
2857,08/17/2023,Keyboard,Central,506,157
2858,01/22/2023,Tablet,North,917,144
2859,03/05/2023,Monitor,Central,318,98
2860,01/14/2023,Mouse,Central,1712,616
2861,07/24/2023,Monitor,Central,710,73
2862,04/29/2023,Tablet,North,1051,416
2863,11/06/2023,Keyboard,South,412,113
2864,09/12/2023,Laptop,South,991,124
2865,04/25/2023,Printer,East,429,122
2866,01/23/2023,Tablet,South,777,110
2867,11/05/2023,Laptop,North,1537,353
2868,08/28/2023,Smartphone,South,1116,388
2869,05/22/2023,Laptop,West,1919,357
2870,12/21/2023,Keyboard,Central,1042,249
2871,05/21/2023,Smartphone,West,385,56
2872,10/01/2023,Mouse,West,830,312
2873,06/30/2023,Mouse,North,460,126
2874,09/13/2023,Printer,East,1719,543
2875,10/25/2023,Mouse,East,490,177
2876,09/16/2023,Monitor,Central,1831,456
2877,05/19/2023,Laptop,North,552,59
2878,10/19/2023,Mouse,West,1880,344
2879,03/20/2023,Mouse,Central,136,17
2880,07/19/2023,Mouse,Central,455,53
2881,06/11/2023,Mouse,North,114,32
2882,05/01/2023,Mouse,North,1272,500
2883,03/01/2023,Tablet,West,1627,428
2884,12/28/2023,Laptop,South,493,127
2885,04/14/2023,Mouse,North,1993,599
2886,05/04/2023,Keyboard,East,739,199
2887,03/04/2023,Printer,South,1428,288
2888,06/13/2023,Keyboard,East,1545,510
2889,10/01/2023,Printer,West,491,133
2890,11/21/2023,Keyboard,East,422,119
2891,01/29/2023,Printer,West,174,60
2892,08/23/2023,Laptop,North,1952,728
2893,09/17/2023,Keyboard,South,1066,291
2894,12/22/2023,Printer,East,965,307
2895,12/21/2023,Monitor,West,1273,416
2896,04/11/2023,Keyboard,East,1744,311
2897,10/02/2023,Mouse,North,519,145
2898,04/04/2023,Laptop,South,1387,408
2899,03/02/2023,Monitor,West,927,125
2900,01/22/2023,Mouse,North,682,195
2901,12/19/2023,Mouse,North,399,90
2902,06/02/2023,Tablet,Central,119,24
2903,12/06/2023,Monitor,East,299,98
2904,09/11/2023,Printer,South,393,105
2905,08/22/2023,Laptop,North,402,158
2906,04/25/2023,Tablet,East,1875,683
2907,01/18/2023,Keyboard,North,253,56
2908,07/09/2023,Tablet,South,1943,408
2909,05/10/2023,Monitor,East,1097,211
2910,02/07/2023,Mouse,East,960,302
2911,08/24/2023,Laptop,Central,1825,564
2912,03/03/2023,Tablet,North,271,92
2913,02/14/2023,Tablet,West,634,117
2914,05/19/2023,Monitor,East,1599,563
2915,05/13/2023,Laptop,East,548,173
2916,03/20/2023,Tablet,South,1756,517
2917,09/30/2023,Mouse,South,279,64
2918,11/15/2023,Monitor,East,363,61
2919,12/31/2023,Laptop,East,673,161
2920,08/08/2023,Printer,North,424,63
2921,04/08/2023,Tablet,Central,78,15
2922,08/21/2023,Smartphone,East,1224,190
2923,05/24/2023,Mouse,North,1374,209
2924,12/15/2023,Tablet,South,1677,376
2925,06/24/2023,Keyboard,Central,1629,341
2926,03/12/2023,Keyboard,North,1323,409
2927,01/06/2023,Laptop,North,1374,499
2928,03/08/2023,Smartphone,West,1800,638
2929,03/04/2023,Printer,Central,1636,610
2930,01/04/2023,Printer,West,265,57
2931,07/01/2023,Printer,North,530,176
2932,04/01/2023,Laptop,West,1118,368
2933,12/30/2023,Keyboard,South,1782,561
2934,06/16/2023,Laptop,Central,1389,541
2935,03/27/2023,Printer,South,1820,625
2936,05/23/2023,Printer,North,160,27
2937,06/09/2023,Keyboard,North,1414,267
2938,08/31/2023,Mouse,South,993,150
2939,12/05/2023,Laptop,North,440,133
2940,02/01/2023,Smartphone,East,1895,455
2941,01/22/2023,Laptop,West,1521,417
2942,12/15/2023,Monitor,North,1010,252
2943,10/18/2023,Mouse,South,1856,267
2944,11/22/2023,Mouse,North,1049,256
2945,03/14/2023,Mouse,East,1246,456
2946,05/12/2023,Smartphone,South,1863,635
2947,01/13/2023,Printer,East,1501,566
2948,03/21/2023,Laptop,West,249,32
2949,08/12/2023,Monitor,East,1714,450
2950,09/09/2023,Laptop,Central,914,347
2951,07/18/2023,Monitor,East,771,117
2952,02/26/2023,Laptop,West,213,26
2953,02/14/2023,Mouse,South,1288,151
2954,01/06/2023,Printer,East,740,203
2955,06/20/2023,Tablet,North,770,244
2956,12/11/2023,Laptop,South,316,69
2957,02/20/2023,Keyboard,East,1651,237
2958,05/24/2023,Keyboard,North,136,39
2959,06/09/2023,Keyboard,West,1021,220
2960,04/03/2023,Mouse,Central,1930,690
2961,02/08/2023,Printer,South,293,51
2962,02/25/2023,Smartphone,East,1841,286
2963,09/26/2023,Tablet,East,250,32
2964,02/06/2023,Mouse,North,1958,758
2965,11/04/2023,Monitor,South,931,321
2966,06/01/2023,Smartphone,West,2000,611
2967,11/21/2023,Printer,Central,1016,168
2968,07/30/2023,Printer,East,1371,327
2969,08/27/2023,Printer,West,391,152
2970,10/18/2023,Mouse,East,901,93
2971,07/09/2023,Laptop,Central,484,55
2972,01/04/2023,Monitor,Central,78,14
2973,08/04/2023,Mouse,East,898,128
2974,05/17/2023,Tablet,East,1714,351
2975,04/01/2023,Mouse,North,1315,145
2976,08/23/2023,Printer,East,324,110
2977,02/12/2023,Mouse,Central,164,28
2978,07/01/2023,Monitor,South,1405,228
2979,08/22/2023,Tablet,East,1010,150
2980,09/19/2023,Laptop,West,1459,413
2981,07/12/2023,Tablet,East,1578,418
2982,07/27/2023,Tablet,Central,1347,212
2983,03/03/2023,Keyboard,South,230,31
2984,07/22/2023,Laptop,East,757,227
2985,03/10/2023,Tablet,West,1527,271
2986,09/24/2023,Printer,South,104,33
2987,09/27/2023,Laptop,Central,744,242
2988,10/05/2023,Monitor,East,894,93
2989,06/20/2023,Keyboard,North,1637,255
2990,07/01/2023,Tablet,West,540,84
2991,01/19/2023,Tablet,West,1471,437
2992,04/22/2023,Printer,Central,1838,349
2993,12/09/2023,Keyboard,North,976,335
2994,09/25/2023,Monitor,East,896,106
2995,05/18/2023,Printer,West,1308,391
2996,01/20/2023,Printer,Central,1381,401
2997,07/24/2023,Mouse,Central,286,104
2998,04/20/2023,Printer,West,586,141
2999,12/21/2023,Keyboard,North,1600,385
3000,04/15/2023,Keyboard,South,536,64
3001,02/25/2023,Smartphone,Central,252,44
3002,04/09/2023,Smartphone,Central,725,158
3003,07/19/2023,Smartphone,South,255,60
3004,04/06/2023,Keyboard,Central,994,303
3005,04/10/2023,Laptop,North,228,51
3006,06/13/2023,Tablet,Central,1881,429
3007,03/27/2023,Laptop,Central,1126,416
3008,01/02/2023,Keyboard,North,1574,623
3009,05/27/2023,Laptop,North,1902,522
3010,04/14/2023,Tablet,North,1007,107
3011,05/16/2023,Monitor,West,1764,696
3012,03/27/2023,Laptop,Central,212,45
3013,03/11/2023,Laptop,East,666,163
3014,12/29/2023,Smartphone,East,1181,145
3015,05/17/2023,Keyboard,North,1556,296
3016,06/18/2023,Laptop,West,192,30
3017,10/19/2023,Printer,South,1014,129
3018,07/13/2023,Smartphone,North,1434,521
3019,05/05/2023,Tablet,East,1586,574
3020,02/06/2023,Mouse,Central,710,280
3021,08/05/2023,Keyboard,Central,1519,211
3022,06/02/2023,Monitor,East,849,310
3023,11/04/2023,Keyboard,North,931,113
3024,11/01/2023,Printer,Central,1482,524
3025,03/22/2023,Tablet,East,229,62
3026,08/08/2023,Smartphone,South,1043,357
3027,07/26/2023,Monitor,North,1614,331
3028,09/29/2023,Mouse,Central,775,128
3029,08/03/2023,Keyboard,North,1247,301
3030,12/02/2023,Keyboard,Central,1817,250
3031,09/18/2023,Laptop,North,459,52
3032,11/04/2023,Keyboard,South,1801,720
3033,08/13/2023,Tablet,East,974,196
3034,02/18/2023,Keyboard,North,130,30
3035,12/22/2023,Laptop,West,444,137
3036,11/06/2023,Laptop,South,1952,633
3037,06/18/2023,Laptop,West,1990,281
3038,01/29/2023,Tablet,West,431,131
3039,09/15/2023,Mouse,South,1731,494
3040,01/22/2023,Monitor,Central,222,71
3041,10/30/2023,Laptop,East,873,114
3042,08/23/2023,Mouse,East,874,133
3043,01/17/2023,Tablet,North,126,33
3044,06/15/2023,Tablet,North,78,24
3045,03/26/2023,Laptop,Central,1741,583
3046,07/21/2023,Keyboard,East,1062,406
3047,05/20/2023,Mouse,West,587,176
3048,02/28/2023,Mouse,East,823,190
3049,12/07/2023,Keyboard,North,1122,319
3050,12/13/2023,Tablet,South,364,123
3051,08/30/2023,Mouse,Central,617,94
3052,08/24/2023,Laptop,West,232,85
3053,03/16/2023,Tablet,South,255,70
3054,01/08/2023,Mouse,Central,1587,197
3055,04/22/2023,Smartphone,West,539,180
3056,02/07/2023,Keyboard,North,930,297
3057,05/18/2023,Keyboard,West,672,261
3058,05/02/2023,Tablet,North,286,110
3059,11/20/2023,Printer,North,1551,539
3060,05/07/2023,Keyboard,East,1413,562
3061,03/30/2023,Printer,East,729,116
3062,12/04/2023,Tablet,East,1518,596
3063,03/10/2023,Mouse,West,444,85
3064,06/25/2023,Smartphone,Central,1578,174
3065,05/18/2023,Smartphone,West,421,113
3066,08/27/2023,Printer,East,1979,361
3067,10/06/2023,Smartphone,Central,1418,315
3068,03/08/2023,Mouse,West,366,50
3069,05/27/2023,Mouse,Central,668,201
3070,04/13/2023,Monitor,West,941,284
3071,11/22/2023,Tablet,East,1211,380
3072,07/31/2023,Monitor,Central,1931,541
3073,03/01/2023,Smartphone,South,1795,552
3074,04/03/2023,Tablet,South,1614,627
3075,07/23/2023,Smartphone,North,1502,261
3076,07/24/2023,Smartphone,North,1726,576
3077,03/16/2023,Monitor,South,1058,249
3078,12/08/2023,Printer,West,980,354
3079,02/10/2023,Smartphone,North,1871,543
3080,12/14/2023,Laptop,North,601,154
3081,08/22/2023,Monitor,North,1697,391
3082,09/28/2023,Printer,North,2000,543
3083,10/04/2023,Smartphone,South,1075,323
3084,02/14/2023,Smartphone,North,1669,306
3085,04/05/2023,Tablet,West,1029,220
3086,05/29/2023,Printer,South,1403,404
3087,02/05/2023,Tablet,East,686,181
3088,11/06/2023,Laptop,South,1150,324
3089,09/04/2023,Tablet,Central,842,139
3090,08/29/2023,Smartphone,East,1356,243
3091,11/10/2023,Keyboard,West,804,166
3092,02/10/2023,Monitor,East,1493,267
3093,09/07/2023,Laptop,Central,186,44
3094,08/05/2023,Printer,South,1998,683
3095,04/05/2023,Smartphone,North,57,20
3096,10/18/2023,Monitor,South,1094,237
3097,12/28/2023,Laptop,South,1392,358
3098,07/25/2023,Monitor,South,961,217
3099,07/09/2023,Mouse,West,1645,293
3100,10/05/2023,Keyboard,West,427,91
3101,08/20/2023,Keyboard,West,1650,658
3102,06/05/2023,Tablet,East,1780,290
3103,02/18/2023,Laptop,Central,455,158
3104,09/02/2023,Monitor,Central,518,177
3105,08/10/2023,Tablet,East,1884,284
3106,12/30/2023,Printer,North,632,112
3107,04/24/2023,Keyboard,East,965,176
3108,04/14/2023,Printer,South,255,71
3109,02/04/2023,Keyboard,West,221,29
3110,09/03/2023,Smartphone,Central,199,55
3111,12/08/2023,Monitor,East,1770,705
3112,02/17/2023,Mouse,Central,473,105
3113,08/02/2023,Printer,West,1820,493
3114,05/06/2023,Smartphone,South,1078,365
3115,03/26/2023,Mouse,Central,133,46
3116,05/03/2023,Mouse,Central,486,106
3117,05/13/2023,Monitor,Central,1398,160
3118,10/26/2023,Mouse,East,993,291
3119,10/14/2023,Smartphone,North,928,293
3120,11/04/2023,Tablet,East,1936,563
3121,01/24/2023,Keyboard,Central,402,80
3122,03/21/2023,Printer,Central,1088,209
3123,07/24/2023,Monitor,East,1085,359
3124,11/16/2023,Laptop,East,505,54
3125,12/31/2023,Printer,North,81,8
3126,10/15/2023,Monitor,East,507,61
3127,05/02/2023,Printer,West,713,187
3128,11/10/2023,Laptop,East,733,148
3129,06/10/2023,Tablet,North,465,182
3130,12/25/2023,Smartphone,Central,378,86
3131,02/06/2023,Smartphone,South,1613,333
3132,09/09/2023,Tablet,Central,62,10
3133,12/31/2023,Keyboard,Central,1770,388
3134,02/04/2023,Monitor,West,1003,246
3135,11/13/2023,Printer,East,647,191
3136,05/14/2023,Mouse,North,1784,301
3137,01/26/2023,Monitor,South,485,184
3138,07/02/2023,Printer,South,935,260
3139,10/02/2023,Tablet,South,1470,360
3140,07/09/2023,Smartphone,East,845,251
3141,02/13/2023,Tablet,East,971,376
3142,03/14/2023,Tablet,East,129,41
3143,04/06/2023,Laptop,West,1112,211
3144,01/09/2023,Tablet,Central,1707,566
3145,03/24/2023,Keyboard,East,1624,564
3146,06/25/2023,Laptop,Central,874,207
3147,03/10/2023,Keyboard,Central,487,169
3148,08/25/2023,Tablet,North,1199,134
3149,08/18/2023,Printer,North,1359,406
3150,08/27/2023,Printer,North,873,332
3151,02/05/2023,Mouse,North,1638,462
3152,06/25/2023,Mouse,South,248,45
3153,05/08/2023,Mouse,South,1679,245
3154,04/21/2023,Tablet,West,1039,403
3155,11/27/2023,Smartphone,North,1816,472
3156,11/14/2023,Mouse,East,1887,235
3157,08/29/2023,Smartphone,West,588,61
3158,08/23/2023,Tablet,Central,184,60
3159,10/01/2023,Tablet,South,1810,516
3160,02/28/2023,Tablet,West,1893,726
3161,03/07/2023,Tablet,Central,310,86
3162,11/26/2023,Keyboard,West,230,51
3163,10/09/2023,Laptop,East,962,158
3164,03/02/2023,Smartphone,South,95,19
3165,03/21/2023,Monitor,North,823,177
3166,07/17/2023,Smartphone,East,1379,442
3167,10/29/2023,Smartphone,East,181,67
3168,08/18/2023,Smartphone,West,1377,548
3169,06/24/2023,Laptop,North,864,180
3170,08/14/2023,Monitor,South,1842,681
3171,08/05/2023,Smartphone,East,1329,502
3172,09/08/2023,Printer,North,245,54
3173,11/17/2023,Smartphone,West,208,80
3174,01/14/2023,Printer,Central,1475,298
3175,12/01/2023,Tablet,West,445,131
